,0
6:00:00 AM,125
6:05:00 AM,127
6:10:00 AM,127
6:15:00 AM,128
6:20:00 AM,128
6:25:00 AM,127
6:30:00 AM,123
6:35:00 AM,121
6:40:00 AM,122
6:45:00 AM,131
6:50:00 AM,142
6:55:00 AM,154
7:00:00 AM,164
7:05:00 AM,168
7:10:00 AM,177
7:15:00 AM,184
7:20:00 AM,186
7:25:00 AM,179
7:30:00 AM,175
7:35:00 AM,170
7:40:00 AM,163
7:45:00 AM,156
7:50:00 AM,147
7:55:00 AM,139
8:00:00 AM,130
8:05:00 AM,121
8:10:00 AM,114
8:15:00 AM,108
8:20:00 AM,105
8:25:00 AM,106
8:30:00 AM,108
8:35:00 AM,109
8:40:00 AM,110
8:45:00 AM,91
8:50:00 AM,90
8:55:00 AM,94
9:00:00 AM,105
