,0
5:00:00 AM,69
5:05:00 AM,67
5:10:00 AM,65
5:15:00 AM,66
5:20:00 AM,67
5:25:00 AM,71
5:30:00 AM,79
5:35:00 AM,89
5:40:00 AM,98
5:45:00 AM,106
5:50:00 AM,112
5:55:00 AM,117
6:00:00 AM,118
6:05:00 AM,113
6:10:00 AM,106
6:15:00 AM,95
6:20:00 AM,87
6:25:00 AM,78
6:30:00 AM,69
6:35:00 AM,63
6:40:00 AM,62
6:45:00 AM,63
6:50:00 AM,66
6:55:00 AM,92
7:00:00 AM,68
7:05:00 AM,74
7:10:00 AM,72
7:15:00 AM,72
7:20:00 AM,74
7:25:00 AM,76
7:30:00 AM,77
7:35:00 AM,79
7:40:00 AM,80
7:45:00 AM,79
7:50:00 AM,77
7:55:00 AM,78
8:00:00 AM,78
