,0
9:15:00 AM,53
9:20:00 AM,52
9:25:00 AM,73
9:30:00 AM,69
9:35:00 AM,63
9:40:00 AM,67
9:45:00 AM,60
9:50:00 AM,57
9:55:00 AM,59
10:00:00 AM,64
10:05:00 AM,71
10:10:00 AM,79
10:15:00 AM,81
10:20:00 AM,80
10:25:00 AM,82
10:30:00 AM,88
10:35:00 AM,95
10:40:00 AM,86
10:45:00 AM,86
10:50:00 AM,86
10:55:00 AM,80
11:00:00 AM,76
11:05:00 AM,94
11:10:00 AM,95
11:15:00 AM,90
11:20:00 AM,92
11:25:00 AM,88
11:30:00 AM,77
11:35:00 AM,80
11:40:00 AM,77
11:45:00 AM,77
11:50:00 AM,76
11:55:00 AM,74
12:00:00 PM,73
12:05:00 PM,72
12:10:00 PM,72
12:15:00 PM,74
