,0
6:50:00 AM,129
6:55:00 AM,130
7:00:00 AM,124
7:05:00 AM,115
7:10:00 AM,120
7:15:00 AM,116
7:20:00 AM,112
7:25:00 AM,117
7:30:00 AM,122
7:35:00 AM,125
7:40:00 AM,129
7:45:00 AM,145
7:50:00 AM,160
7:55:00 AM,168
8:00:00 AM,133
8:05:00 AM,127
8:10:00 AM,126
8:15:00 AM,126
8:20:00 AM,127
8:25:00 AM,126
8:30:00 AM,123
8:35:00 AM,120
8:40:00 AM,113
8:45:00 AM,105
8:50:00 AM,99
8:55:00 AM,99
9:00:00 AM,100
9:05:00 AM,97
9:10:00 AM,95
9:15:00 AM,95
9:20:00 AM,95
9:25:00 AM,100
9:30:00 AM,101
9:35:00 AM,101
9:40:00 AM,96
9:45:00 AM,97
9:50:00 AM,97
